ABV71708.1	ABV71708.1
YP_009507343.1	QOI91037.1
YP_009507343.1	CAA54351.1
YP_009507343.1	Q84362.2
YP_009507343.1	QOI91117.1
YP_009507343.1	AME15902.1
YP_009507343.1	QOI91132.1
YP_009507343.1	QIC34614.1
YP_009507343.1	QIC34574.1
YP_009507343.1	QIC34599.1
YP_009507343.1	QIC34624.1
YP_009507343.1	QIC34619.1
YP_009507343.1	AQS80314.1
YP_009507343.1	QOI91157.1
YP_009507343.1	QIC34609.1
YP_009507343.1	AQS80309.1
YP_009507343.1	AQS80299.1
YP_009507343.1	QZE11917.1
YP_009507343.1	AQS80296.1
YP_009507343.1	AQS80368.1
YP_009507343.1	AQS80289.1
YP_009507343.1	AYX42284.1
YP_009507343.1	YP_009361879.1
YP_009507343.1	CAA54354.1
YP_009507343.1	AQS80319.1
YP_009507343.1	CAA54357.1
YP_009507343.1	QZE11892.1
YP_009507343.1	QZE11912.1
YP_009507343.1	QZE11907.1
YP_009507343.1	ACY54680.1
YP_009507343.1	AME15912.1
YP_009507343.1	AQS80386.1
YP_009507343.1	AME15907.1
YP_009507343.1	QIC34589.1
YP_009507343.1	QOI91051.1
YP_009507343.1	QOI91045.1
YP_009507343.1	QOI91142.1
YP_009507343.1	QOI91127.1
YP_009507343.1	AQS80383.1
YP_009507343.1	QOI91122.1
YP_009507343.1	QOI91147.1
YP_009507343.1	QOI91112.1
YP_009507343.1	QOI91137.1
YP_009507343.1	QIC34579.1
YP_009507343.1	QIC34604.1
YP_009507343.1	ANC57662.1
YP_009507343.1	ASH97320.1
YP_009507343.1	QIC34594.1
YP_009507343.1	AQS80398.1
YP_009507343.1	AQS80389.1
YP_009507343.1	AME15897.1
YP_009507343.1	AQS80392.1
YP_009507343.1	AQS80377.1
YP_009507343.1	QIC34569.1
AXM42985.1	AXM42985.1
AXM42985.1	AXM42987.1
AXM42985.1	AXM42983.1
AXM42985.1	AXM42982.1
AXM42985.1	AXM42980.1
AXM42985.1	AXM42979.1
AXM42985.1	AXM42977.1
AXM42985.1	AXM42972.1
AUO17269.1	AUO17269.1
AUO17269.1	UBR27733.1
ANW82563.1	ANW82563.1
ANW82563.1	AHX03038.1
ANW82563.1	QBG05552.1
ANW82563.1	AMA22669.1
ANW82563.1	AAN61100.1
ANW82563.1	BBA54079.1
ANW82563.1	BBA54078.1
ANW82563.1	BBA54077.1
ANW82563.1	BBA54076.1
ANW82563.1	BBA54075.1
ANW82563.1	AAN61096.1
ANW82563.1	BBA54074.1
ANW82563.1	AAN61091.1
ANW82563.1	BBA54073.1
ANW82563.1	AAN61088.1
ANW82563.1	BBA54071.1
ANW82563.1	AAN61090.1
ANW82563.1	AAN61094.1
ANW82563.1	AAN61093.1
ANW82563.1	AAN61089.1
ANW82563.1	AAN61087.1
ANW82563.1	ACN97362.1
ANW82563.1	AAN61085.1
ANW82563.1	AAN61084.1
ANW82563.1	AAN61083.1
ANW82563.1	AAN61081.1
ANW82563.1	AAN61080.1
ANW82563.1	AAN61079.1
ANW82563.1	ACN97361.1
ANW82563.1	AAN61078.1
ANW82563.1	ACN97360.1
ANW82563.1	AAN61075.1
ANW82563.1	ACN97359.1
ANW82563.1	AAN61074.1
ANW82563.1	AAN61101.1
ANW82563.1	AAN61092.1
ANW82563.1	AAN61073.1
ANW82563.1	AUO17314.1
ANW82563.1	AUO17456.1
ANW82563.1	AUO17264.1
ANW82563.1	AUO17272.1
ANW82563.1	AUO17263.1
ANW82563.1	UEF73102.1
ANW82563.1	AYU70530.1
ANW82563.1	ADI56571.1
ANW82563.1	ACS74506.1
ANW82563.1	UEF73101.1
ANW82563.1	AYU70525.1
ANW82563.1	ADI56570.1
ANW82563.1	ACS74505.1
ANW82563.1	AYU70523.1
ANW82563.1	AUO17273.1
ANW82563.1	ARO92221.1
ANW82563.1	ACS74503.1
ANW82563.1	AEZ50925.1
ANW82563.1	AYU70521.1
ANW82563.1	AWH61317.1
ANW82563.1	ACS74496.1
ANW82563.1	AEZ50924.1
ANW82563.1	AYU70520.1
ANW82563.1	AWH61316.1
ANW82563.1	AGL34098.1
ANW82563.1	AEZ50921.1
ANW82563.1	AYU70518.1
ANW82563.1	AGL34097.1
ANW82563.1	AEZ50919.1
ANW82563.1	QNN89127.1
ANW82563.1	AYU70517.1
ANW82563.1	AGL34096.1
ANW82563.1	AFL55663.1
ANW82563.1	QNN89123.1
ANW82563.1	AYU70514.1
ANW82563.1	AGL34088.1
ANW82563.1	AEZ00118.1
ANW82563.1	AYU70495.1
ANW82563.1	AQS79267.1
ANW82563.1	AGL34087.1
ANW82563.1	AFL55660.1
ANW82563.1	AYU70493.1
ANW82563.1	ACS68510.1
ANW82563.1	AGL34085.1
ANW82563.1	AEZ50914.1
ANW82563.1	AYU70492.1
ANW82563.1	AGL34084.1
ANW82563.1	QIH54295.1
ANW82563.1	ALR95891.1
ANW82563.1	AGL34083.1
ANW82563.1	UFP63218.1
ANW82563.1	ALR95887.1
ANW82563.1	ALA56029.1
ANW82563.1	AJE59940.1
ANW82563.1	AGL34082.1
ANW82563.1	QLF78275.1
ANW82563.1	ALR95885.1
ANW82563.1	ALA56026.1
ANW82563.1	AGL34079.1
ANW82563.1	QLF78274.1
ANW82563.1	ALA56022.1
ANW82563.1	AGL34076.1
ANW82563.1	AEZ50909.1
ANW82563.1	QLF78273.1
ANW82563.1	BBF40915.1
ANW82563.1	AUO17255.1
ANW82563.1	ADE34526.1
ANW82563.1	ALR95878.1
ANW82563.1	ALA56021.1
ANW82563.1	AGL34074.1
ANW82563.1	QOI91396.1
ANW82563.1	QPJ58241.1
ANW82563.1	QBL98030.1
ANW82563.1	BBF40897.1
ANW82563.1	AUD08062.1
ANW82563.1	ADN83828.1
ANW82563.1	ADE22274.1
ANW82563.1	ALA56020.1
ANW82563.1	AGL34071.1
ANW82563.1	QOI91395.1
ANW82563.1	AUD08058.1
ANW82563.1	AUO17302.1
ANW82563.1	ALA56015.1
ANW82563.1	AGL34069.1
ANW82563.1	AEZ50906.1
ANW82563.1	QOI91394.1
ANW82563.1	QPJ58229.1
ANW82563.1	QBH99332.1
ANW82563.1	AUD08057.1
ANW82563.1	ACS74526.1
ANW82563.1	ALA56013.1
ANW82563.1	AGL34068.1
ANW82563.1	UAT11506.1
ANW82563.1	QBH99331.1
ANW82563.1	AUD08054.1
ANW82563.1	AEP32422.1
ANW82563.1	ALA56012.1
ANW82563.1	AEZ50900.1
ANW82563.1	UFQ90205.1
ANW82563.1	QBH99330.1
ANW82563.1	AUD08053.1
ANW82563.1	ACS74524.1
ANW82563.1	ALA56011.1
ANW82563.1	AEZ50898.1
ANW82563.1	ACV32725.1
ANW82563.1	QBH99329.1
ANW82563.1	AUD08052.1
ANW82563.1	ADP44705.1
ANW82563.1	ACS74523.1
ANW82563.1	ALA56009.1
ANW82563.1	AEZ50897.1
ANW82563.1	ACV32723.1
ANW82563.1	QBH99328.1
ANW82563.1	AUD08051.1
ANW82563.1	ACS74522.1
ANW82563.1	ALA56008.1
ANW82563.1	ADB94580.1
ANW82563.1	ACV32721.1
ANW82563.1	QBH99326.1
ANW82563.1	AUD08049.1
ANW82563.1	ACS74521.1
ANW82563.1	AFH54144.1
ANW82563.1	ADT65127.1
ANW82563.1	QBH99325.1
ANW82563.1	AUD08047.1
ANW82563.1	ACS74520.1
ANW82563.1	QBH99324.1
ANW82563.1	ACJ06500.1
ANW82563.1	ACS74519.1
ANW82563.1	QBH99321.1
ANW82563.1	AUD08042.1
ANW82563.1	ACS74518.1
ANW82563.1	QBH99320.1
ANW82563.1	AUD08036.1
ANW82563.1	ANS60494.1
ANW82563.1	ACS74513.1
ANW82563.1	ACF24749.1
ANW82563.1	ANS60493.1
ANW82563.1	AED02032.1
ANW82563.1	ACS74511.1
ANW82563.1	AUO17328.1
ANW82563.1	ANS60492.1
ANW82563.1	ACS74509.1
ANW82563.1	QIA61770.1
ANW82563.1	BBA20376.1
ANW82563.1	AUO17327.1
ANW82563.1	ADI56573.1
ANW82563.1	ACS74508.1
ANW82563.1	AGZ80857.1
ANW82563.1	UEF73104.1
ANW82563.1	QIA61766.1
ANW82563.1	AUO17326.1
ANW82563.1	ADI56572.1
ANW82563.1	ACS74507.1
ANW82563.1	AUO17262.1
ANW82563.1	AUO17310.1
ANW82563.1	AUO17300.1
ANW82563.1	QJT93356.1
ANW82563.1	QJT93361.1
ANW82563.1	AUO17421.1
ANW82563.1	QIH29123.1
ANW82563.1	QIH29122.1
ANW82563.1	AFH54150.1
ANW82563.1	AUO17251.1
ANW82563.1	AFH54147.1
ANW82563.1	QIH29115.1
ANW82563.1	QIH29117.1
ANW82563.1	AFH54146.1
ANW82563.1	QIH29113.1
ANW82563.1	AFH54145.1
ANW82563.1	QIH29112.1
ANW82563.1	QBG05550.1
ANW82563.1	AVR53774.1
ANW82563.1	AVR53775.1
ANW82563.1	QIH29109.1
ANW82563.1	QIH29128.1
ANW82563.1	QBG05549.1
ANW82563.1	QJT93360.1
ANW82563.1	UFQ90197.1
ANW82563.1	QJT93358.1
ANW82563.1	AUO17503.1
ANW82563.1	UFQ90194.1
ANW82563.1	QJT93357.1
ANW82563.1	UFQ90190.1
ANW82563.1	AAW78421.1
ANW82563.1	QJT93355.1
ANW82563.1	ARJ36938.1
ANW82563.1	AFL55667.1
ANW82563.1	AFC98387.1
ANW82563.1	AIZ75355.1
ANW82563.1	QVL22468.1
ANW82563.1	AIZ75354.1
ANW82563.1	AIZ75351.1
ANW82563.1	AIZ75350.1
ANW82563.1	AIZ75349.1
ANW82563.1	AIZ75347.1
ANW82563.1	AIZ75346.1
ANW82563.1	QZN05547.1
ANW82563.1	QOC68008.1
ANW82563.1	QOC68007.1
ANW82563.1	QOC68006.1
ANW82563.1	QOC68005.1
ANW82563.1	QOC68004.1
ANW82563.1	QOC68003.1
ANW82563.1	QOC68002.1
ANW82563.1	QOC68001.1
ANW82563.1	ARJ36937.1
ANW82563.1	QOC68000.1
ANW82563.1	ARJ36936.1
ANW82563.1	QOC67999.1
ANW82563.1	QOC67998.1
ANW82563.1	QOC67996.1
ANW82563.1	QOC67995.1
ANW82563.1	AFL55671.1
ANW82563.1	AFL55670.1
ANW82563.1	ARJ36939.1
AIB06800.1	AIB06800.1
AEI26260.1	AEI26260.1
AFK76347.1	AFK76347.1
AFK76347.1	ABW06966.1
AFK76347.1	ABW06968.1
AFK76347.1	ABA46364.1
AFK76347.1	ABW07002.1
AFK76347.1	ABW06967.1
AFK76347.1	ABW07001.1
AFK76347.1	ABW07000.1
AFK76347.1	ABW06965.1
AFK76347.1	AEM60349.1
AFK76347.1	ABW06999.1
AFK76347.1	ABW06964.1
AFK76347.1	AEM60348.1
AFK76347.1	ABW06998.1
AFK76347.1	ABW06963.1
AFK76347.1	ABW06997.1
AFK76347.1	AEM60346.1
AFK76347.1	ABW06996.1
AFK76347.1	AEM60345.1
AFK76347.1	ABW06995.1
AFK76347.1	AEM60343.1
AFK76347.1	ABW06993.1
AFK76347.1	AEM60342.1
AFK76347.1	ABW06992.1
AFK76347.1	ABW06991.1
AFK76347.1	AEM60340.1
AFK76347.1	ABW06990.1
AFK76347.1	AEM60339.1
AFK76347.1	ABW06989.1
AFK76347.1	AEM60336.1
AFK76347.1	ABW06987.1
AFK76347.1	AEM60334.1
AFK76347.1	ABW06986.1
AFK76347.1	ABE96814.1
AFK76347.1	AEM60333.1
AFK76347.1	ABW06985.1
AFK76347.1	ABE96813.1
AFK76347.1	AEM60332.1
AFK76347.1	ABW06983.1
AFK76347.1	ABE96812.1
AFK76347.1	ABW06982.1
AFK76347.1	ABE96811.1
AFK76347.1	ABE96810.1
AFK76347.1	ABE96809.1
AFK76347.1	ABE96806.1
AFK76347.1	ABQ51213.1
AFK76347.1	ABQ51212.1
AFK76347.1	ABW06977.1
AFK76347.1	ABQ51211.1
AFK76347.1	ABW06976.1
AFK76347.1	ABQ51207.1
AFK76347.1	ABW06973.1
AFK76347.1	ACF74765.1
AFK76347.1	ABW06972.1
AFK76347.1	ABQ51204.1
AFK76347.1	ABW06971.1
AFK76347.1	ABQ51203.1
AFK76347.1	ABW06970.1
AFK76347.1	AEM60341.1
AFK76347.1	AEM60347.1
AFK76347.1	AEM60338.1
QXD38630.1	QXD38630.1
QKT21518.1	QKT21518.1
QKT21518.1	QKT21482.1
QKT21518.1	AQN78644.1
QKT21518.1	QKT21501.1
QKT21479.1	QKT21479.1
QKT21479.1	QKT21516.1
QKT21479.1	QKT21499.1
QTZ83192.1	QTZ83192.1
QTE04125.1	QTE04125.1
QTE04061.1	QTE04061.1
QTE04061.1	QTE04053.1
QTE03997.1	QTE03997.1
QTE03997.1	QTE03999.1
QTE03997.1	QTE03953.1
QTE03801.1	QTE03801.1
QTE03801.1	QVW56813.1
QTE03801.1	QTZ83180.1
QTE03801.1	QVW56860.1
QTE03769.1	QTE03769.1
QRG28738.1	QRG28738.1
QRG28738.1	QRG28737.1
QRG28738.1	QRG28736.1
QRG28738.1	QRG28735.1
QRG28738.1	QRG28734.1
QRG28738.1	ADD26626.1
QRG28738.1	ADD26625.1
QRG28738.1	ADD26621.1
QRG28738.1	ADM24816.1
QRG28738.1	ADD26624.1
QRG28738.1	ADM24810.1
QRG28738.1	ADD26628.1
QRG28738.1	ADM24809.1
QRG28738.1	ADD26623.1
QRG28738.1	ADD26622.1
QRG28738.1	ADD26618.1
QRG28738.1	ADD26617.1
QRG28738.1	ADD26613.1
QRG28738.1	ADD26611.1
QRG28738.1	ADD26599.1
QRG28738.1	ADD26598.1
QRG28738.1	ATU31552.1
QRG28738.1	ADD26595.1
QRG28738.1	ADM24817.1
QRG28738.1	AIG56723.1
QRG28738.1	ADM24814.1
QRG28738.1	AIG56722.1
QRG28738.1	ADM24813.1
QRG28738.1	ADD26631.1
QRG28738.1	ADM24812.1
QRG28738.1	ADD26630.1
QRG28738.1	ADM24811.1
QRG28738.1	AIG56724.1
QRG28738.1	ADD26627.1
QRG28738.1	ADM24808.1
QRG28738.1	ADD26609.1
QRG28738.1	ADD26607.1
QRG28738.1	ATU31553.1
QRG28738.1	AGL09967.1
QRG28738.1	ADM24815.1
QRG28738.1	ADD26629.1
QRG28738.1	AIG56726.1
QOD39488.1	QOD39488.1
QOD39455.1	QOD39455.1
QOD39455.1	QOD39497.1
QMI57938.1	QMI57938.1
QMI57938.1	QMI57808.1
QMI57938.1	QMI57887.1
QMI57938.1	QMI57820.1
QMI57842.1	QMI57842.1
QKE54890.1	QKE54890.1
QKE54855.1	QKE54855.1
QKE54855.1	YP_009046828.1
QKE54855.1	YP_009507348.1
QKE54855.1	AYG77884.1
QKE54855.1	AXL64667.1
QKE54855.1	AQR59117.1
QKE54855.1	APR73489.1
QKE54855.1	AQR59069.1
QKE54855.1	AYG77880.1
QKE54855.1	AKA44576.1
QKE54855.1	AQR59113.1
QKE54855.1	AYG77876.1
QKE54855.1	QEE59926.1
QKE54855.1	AQR59109.1
QKE54855.1	AQR59065.1
QKE54855.1	YP_009046820.1
QKE54855.1	AKA44572.1
QKE54855.1	AYG77872.1
QKE54855.1	AQR59105.1
QKE54855.1	AKA44568.1
QKE54855.1	AQR59060.1
QKE54855.1	AYG77868.1
QKE54855.1	AQR59072.1
QKE54855.1	AKA44564.1
QKE54855.1	AQR59098.1
QKE54855.1	AYG77864.1
QKE54855.1	AQR59095.1
QKE54855.1	AKA44560.1
QKE54855.1	AYG77860.1
QKE54855.1	AIW53331.1
QKE54855.1	QJB76092.1
QKE54855.1	AQR59088.1
QKE54855.1	AKA44556.1
QKE54855.1	AYG77856.1
QKE54855.1	APT42881.1
QKE54855.1	AQR59084.1
QKE54855.1	AMZ04138.1
QKE54855.1	AIW53327.1
QKE54855.1	AYG77852.1
QKE54855.1	AKA44552.1
QKE54855.1	QJB76087.1
QKE54855.1	AXL64676.1
QKE54855.1	AYG77848.1
QKE54855.1	AQR59080.1
QKE54855.1	AXL64673.1
QKE54855.1	AQR59127.1
QKE54855.1	AKA44548.1
QKE54855.1	QJB76082.1
QKE54855.1	AYG77840.1
QKE54855.1	AXL64670.1
QKE54855.1	AQR59076.1
QKE54855.1	QKE54886.1
QKE54855.1	QKE54977.1
QKE54855.1	YP_009552827.1
QKE54855.1	YP_009552128.1
QKE54855.1	QKE54925.1
QKE54855.1	QKE54922.1
QKE54855.1	QJI53840.1
QKE54855.1	QKN88736.1
QKE54855.1	QKN88733.1
QKE54855.1	QJI53834.1
QKE54855.1	QJI53831.1
QKE54855.1	QJI53828.1
QKE54855.1	QJI53825.1
QKE54855.1	QJI53822.1
QKE54855.1	AVR53748.1
QKE54855.1	QKE54948.1
QKE54855.1	QKE54908.1
QKE54855.1	QKE54905.1
QKE54855.1	QTE03874.1
QKE54855.1	QKE54914.1
QKE54855.1	AGW95845.1
QIQ08683.1	QIQ08683.1
QIQ08683.1	QIQ08685.1
QOD39452.1	QOD39452.1
QOD39452.1	QOD39494.1
QOD39452.1	QOD39594.1
QOD39452.1	QOD39518.1
QOD39452.1	QOD39480.1
QOD39452.1	QOD39540.1
QOD39452.1	ASY04031.1
QOD39452.1	ARI46486.1
QOD39452.1	QOD39566.1
QOD39452.1	ARI46482.1
QOD39452.1	QRQ90274.1
QOD39452.1	QOD39561.1
QOD39452.1	QOD39553.1
QOD39452.1	QOD39549.1
QOD39452.1	QOD39570.1
QOD39452.1	QOD39598.1
QOD39452.1	QOD39533.1
QOD39452.1	QOD39499.1
QOD39452.1	QOD39529.1
QOD39452.1	QHG62570.1
QOD39452.1	YP_009134733.1
QOD39452.1	QOD39557.1
QOD39452.1	QOD39607.1
QOD39452.1	QOD39465.1
QOD39452.1	QOD39503.1
QOD39452.1	QOD39485.1
QOD39452.1	QOD39449.1
QOD39452.1	QOD39508.1
QNS31047.1	QNS31047.1
QNJ57213.1	QNJ57213.1
QMI57935.1	QMI57935.1
QMI57935.1	QMI57907.1
QMI57935.1	QMI57881.1
QMI57935.1	QMI57849.1
QMI57935.1	QMI57894.1
QMI57935.1	QMI57899.1
QMI57871.1	QMI57871.1
QJU71656.1	QJU71656.1
QJU71656.1	QJU71659.1
QJU71656.1	QJU71437.1
QJU71656.1	QJU71629.1
QJU71656.1	QJU71627.1
QKE54990.1	QKE54990.1
QBA84917.1	QBA84917.1
QBA84879.1	QBA84879.1
QBA84879.1	QBA84890.1
QBA84879.1	QBA84874.1
QBA84879.1	QBA84818.1
QBA84879.1	QBA84860.1
QBA84563.1	QBA84563.1
QBA84563.1	QBA84505.1
QBA84531.1	QBA84531.1
QBA84531.1	QBA84565.1
QBA84531.1	QBA84526.1
QBA84531.1	QBA84519.1
QBA84531.1	QBA84864.1
QBA84531.1	QBA84825.1
QBA84277.1	QBA84277.1
QBA84277.1	QBA84281.1
QBA84277.1	QBA84250.1
QBA84277.1	QBA84258.1
QBA84277.1	QBA84237.1
QBI70980.1	QBI70980.1
QBI70980.1	QBI70978.1
QBI70980.1	AKJ85708.1
QBI70980.1	AKJ85715.1
QBI70980.1	AKJ85714.1
QBI70980.1	AKJ85713.1
QBI70980.1	AKJ85706.1
QBI70980.1	AKJ85705.1
QBI70980.1	QBI70973.1
QBI70980.1	AKJ85717.1
QBI70980.1	AKJ85712.1
QBI70980.1	QBI70992.1
QBI70980.1	AKJ85711.1
QBI70980.1	QBI70983.1
QBI70980.1	QBI70982.1
QBI70980.1	AKJ85709.1
QBI70980.1	QBI70981.1
QBI70980.1	QBI70977.1
QBI70980.1	QBI70976.1
QBI70980.1	AKJ85704.1
QBI70980.1	QBI70975.1
QBI70980.1	QBI70974.1
QCR63919.1	QCR63919.1
AWO81975.1	AWO81975.1
YP_009508799.1	YP_009508799.1
YP_009508799.1	AOX47658.1
YP_009508799.1	AIF74224.1
YP_009508799.1	AOX47648.1
YP_009508799.1	YP_009315892.1
YP_009508799.1	ASC49409.1
YP_009508799.1	ASC49403.1
YP_009508799.1	ASC49397.1
YP_009508799.1	ASC49394.1
YP_009508799.1	ASC49385.1
YP_009508799.1	YP_009389290.1
YP_009508799.1	ASC49382.1
YP_009508799.1	ASC49379.1
YP_009508799.1	ASC49418.1
YP_009508799.1	ASC49376.1
YP_009508799.1	ASC49415.1
YP_009508799.1	ASC49373.1
YP_009508799.1	ASC49412.1
YP_009508799.1	ASC49370.1
YP_009508799.1	QKV28760.1
YP_009508799.1	QKV28764.1
YP_009508799.1	QEV86963.1
YP_009508799.1	YP_009508782.1
YP_009508799.1	QEV86959.1
YP_009508799.1	YP_009553051.1
YP_009508799.1	AXM42998.1
YP_009508799.1	QKV28756.1
YP_009508799.1	UBX82121.1
YP_009508799.1	YP_009553048.1
YP_009508799.1	AYW35834.1
YP_009508799.1	AWV66972.1
YP_009508799.1	QAB45203.1
YP_009508799.1	YP_007518455.1
YP_009508799.1	QXU65823.1
YP_009508799.1	AKG54763.1
YP_009508799.1	AKG54798.1
YP_009508799.1	AFH96905.1
YP_009508799.1	AKG54792.1
YP_009508799.1	AFH96899.1
YP_009508799.1	YP_009507355.1
YP_009508799.1	AMD43873.1
YP_009508799.1	ATI09458.1
YP_009508799.1	AGF85784.1
YP_009508799.1	YP_009507351.1
YP_009508799.1	AEM37611.1
YP_009508799.1	YP_009552696.1
YP_009508799.1	YP_009508786.1
YP_009508799.1	QPL20079.1
YP_009508799.1	ACR39248.1
YP_009508799.1	AFO53679.1
YP_009508799.1	ACR15790.1
YP_009508799.1	AUN34375.1
YP_009508799.1	AGR88362.1
YP_009508799.1	ADH44724.1
YP_009508799.1	ALS31342.1
YP_009508799.1	AID68221.1
YP_009508799.1	BDB39288.1
YP_009508799.1	C1IWT1.1
YP_009508799.1	AUF34941.1
YP_009508799.1	AID68219.1
YP_009508799.1	ADV59543.1
YP_009508799.1	AKP16719.1
YP_009508799.1	ADH44720.1
YP_009508799.1	ACR43453.1
YP_009508799.1	AKP16715.1
YP_009508799.1	BAH22660.1
YP_009508799.1	ACR15785.1
YP_009508799.1	AGC92295.1
YP_009508799.1	ADV59539.1
YP_009508799.1	AFY23237.1
YP_009508799.1	ADV59535.1
YP_009508799.1	ABG54325.1
YP_009508799.1	UHW95943.1
YP_009508799.1	AID68256.1
YP_009508799.1	ABG77283.1
YP_009508799.1	ACG75821.1
YP_009508799.1	QCP71046.1
YP_009508799.1	AIZ00499.1
YP_009508799.1	AEK66111.1
YP_009508799.1	ACG75813.1
YP_009508799.1	BDB39351.1
YP_009508799.1	AJC01336.1
YP_009508799.1	AUF34956.1
YP_009508799.1	AID68241.1
YP_009508799.1	AVI59265.1
YP_009508799.1	AFU35673.1
YP_009508799.1	ATV81287.1
YP_009508799.1	ASS83765.1
YP_009508799.1	AID68234.1
YP_009508799.1	ABR26265.1
YP_009508799.1	YP_003799997.1
YP_009508799.1	AJD85766.1
YP_009508799.1	AFO53677.1
YP_009508799.1	ADJ37022.1
YP_009508799.1	ACX47168.1
YP_009508799.1	AJD85758.1
YP_009508799.1	AFW98867.1
YP_009508799.1	AUF34944.1
YP_009508799.1	ADB77930.1
YP_009508799.1	C5IY45.1
YP_009508799.1	AGC92303.1
YP_009508799.1	ADB77929.1
YP_009508799.1	QZA75164.1
YP_009508799.1	QTA73023.1
YP_009508799.1	ADB77927.1
YP_009508799.1	B9UYK6.1
YP_009508799.1	ADB77924.1
YP_009508799.1	ACJ38936.1
YP_009508799.1	ADB77923.1
YP_009508799.1	ADB77921.1
YP_009508799.1	ACR43449.1
YP_009508799.1	ACR15775.1
YP_009508799.1	AJE63442.1
YP_009508799.1	ACR15764.1
YP_009508799.1	ASW21301.1
YP_009508799.1	ASU91618.1
YP_009508799.1	AUF34960.1
YP_009508799.1	AGI99540.1
YP_009508799.1	ADB77898.1
YP_009508799.1	ACZ26343.1
YP_009508799.1	ARQ18928.1
YP_009508799.1	ACZ26342.1
YP_009508799.1	ACZ26341.1
YP_009508799.1	AJD85770.1
YP_009508799.1	AUF34952.1
YP_009508799.1	AVI59253.1
YP_009508799.1	AUF34948.1
YP_009508799.1	ADD39262.1
YP_009508799.1	YP_010087788.1
YP_009508799.1	ASC49335.1
YP_009508799.1	ASC49363.1
YP_009508799.1	ASC49331.1
YP_009508799.1	ASC49295.1
YP_009508799.1	ASC49359.1
YP_009508799.1	ASC49327.1
YP_009508799.1	ASC49291.1
YP_009508799.1	ASC49355.1
YP_009508799.1	ASC49323.1
YP_009508799.1	ASC49287.1
YP_009508799.1	ASC49351.1
YP_009508799.1	ASC49319.1
YP_009508799.1	ASC49283.1
YP_009508799.1	ASC49347.1
YP_009508799.1	ASC49315.1
YP_009508799.1	ASC49343.1
YP_009508799.1	ASC49311.1
YP_009508799.1	YP_009389293.1
YP_009508799.1	ASC49339.1
YP_009508799.1	ASC49307.1
YP_009508799.1	ASC49303.1
YP_009508799.1	QBA84440.1
YP_009508799.1	QBA84434.1
YP_009508799.1	AQM57004.1
YP_009508799.1	QBA84426.1
YP_009508799.1	QBA84451.1
YP_009508799.1	UAJ21533.1
YP_009508799.1	UAJ21544.1
YP_009508799.1	QCR63920.1
YP_009508799.1	ADI60248.1
YP_009508799.1	UAJ21537.1
YP_009508799.1	UAJ21539.1
YP_009508799.1	AHK26964.1
YP_009508799.1	QBA84456.1
YP_009508799.1	AHK27015.1
YP_009508799.1	AHK26982.1
YP_009508799.1	AQA26424.1
YP_009508799.1	QBA84332.1
YP_009508799.1	QBA84337.1
YP_009508799.1	APC23177.1
YP_009508799.1	AXM42993.1
YP_009508799.1	AII82255.1
YP_009508799.1	AXM42989.1
YP_009508799.1	AFH96881.1
YP_009508799.1	APV46194.1
YP_009508799.1	QOR37049.1
YP_009508799.1	QYV42629.1
YP_009508799.1	QGI57826.1
YP_009508799.1	QGI57822.1
YP_009508799.1	YP_006272945.1
YP_009508799.1	QGI57818.1
YP_009508799.1	AKI88074.1
YP_009508799.1	AXM42996.1
YP_009508799.1	AXN94201.1
YP_009508799.1	AMB21281.1
YP_009508799.1	AXN94225.1
YP_009508799.1	AXN94222.1
YP_009508799.1	AXN94216.1
YP_009508799.1	AXN94213.1
YP_009508799.1	AXN94210.1
YP_009508799.1	AXN94207.1
YP_009508799.1	AMB21286.1
YP_009508799.1	AXN94204.1
YP_009508799.1	AFU35579.1
YP_009508799.1	AFU35584.1
YP_009508799.1	QTZ83140.1
YP_009508799.1	ALR87697.1
YP_009508799.1	QMT62545.1
YP_009508799.1	AXF73554.1
YP_009508799.1	QMT62539.1
YP_009508799.1	AXF73550.1
YP_009508799.1	BAD72955.1
YP_009508799.1	AYN63512.1
YP_009508799.1	AHY99612.1
YP_009508799.1	AXF54186.1
YP_009508799.1	AHK27009.1
YP_009508799.1	QQL94277.1
YP_009508799.1	AKH60193.1
YP_009508799.1	AGS15066.1
YP_009508799.1	YP_009046823.1
YP_009508799.1	AKH60192.1
YP_009508799.1	AHK27006.1
YP_009508799.1	QQL94273.1
YP_009508799.1	AGS15062.1
YP_009508799.1	QQL94305.1
YP_009508799.1	AYV97206.1
YP_009508799.1	AHY99611.1
YP_009508799.1	AHY99609.1
YP_009508799.1	AGS15090.1
YP_009508799.1	QQL94301.1
YP_009508799.1	AHY96037.1
YP_009508799.1	ADI60257.1
YP_009508799.1	AIH14830.1
YP_009508799.1	AIY27466.1
YP_009508799.1	AGS15082.1
YP_009508799.1	AGS15050.1
YP_009508799.1	AGS15046.1
YP_009508799.1	AEI99171.1
YP_009508799.1	AGS15043.1
YP_009508799.1	AGS15074.1
YP_009508799.1	ANF16416.1
YP_009508799.1	AXQ03906.1
YP_009508799.1	YP_009272914.1
YP_009508799.1	AUD40076.1
YP_009508799.1	QKV09258.1
YP_009508799.1	P07295.2
YP_009508799.1	YP_009508182.1
YP_009508799.1	QPO14350.1
YP_009508799.1	ACR39247.1
YP_009508799.1	ACR39249.1
YP_009508799.1	YP_009215302.1
